dataset,feature
ahrf_health,"CardiovasDis,TeachingNon-Fed2017"
ahrf_health,"CardiovasDis,TeachingNon-Fed2015"
ahrf_health,"CardiovasDis,TeachingNon-Fed2010"
ahrf_health,"CardiovasDis,ResearchNon-Fed2017"
ahrf_health,"CardiovasDis,ResearchNon-Fed2015"
ahrf_health,"CardiovasDis,ResearchNon-Fed2010"
ahrf_health,"CardiovasDis,OtherNon-Fed2017"
ahrf_health,"CardiovasDis,OtherNon-Fed2015"
ahrf_health,"CardiovasDis,OtherNon-Fed2010"
ahrf_health,"Dermatology,TotalNon-Fed2017"
ahrf_health,"Dermatology,TotalNon-Fed2015"
ahrf_health,"Dermatology,TotalNon-Fed2010"
ahrf_health,"Dermatology,TotalPatntCareNon-Fed2017"
ahrf_health,"Dermatology,TotalPatntCareNon-Fed2015"
ahrf_health,"Dermatology,TotalPatntCareNon-Fed2010"
ahrf_health,"Dermatology,PC,OfficeBasedNon-Fed2017"
ahrf_health,"Dermatology,PC,OfficeBasedNon-Fed2015"
ahrf_health,"Dermatology,PC,OfficeBasedNon-Fed2010"
ahrf_health,"Dermatology,PC,HospResidentNon-Fed2017"
ahrf_health,"Dermatology,PC,HospResidentNon-Fed2015"
ahrf_health,"Dermatology,PC,HospResidentNon-Fed2010"
ahrf_health,"Dermatology,PC,HospFTStaffNon-Fed2017"
ahrf_health,"Dermatology,PC,HospFTStaffNon-Fed2015"
ahrf_health,"Dermatology,PC,HospFTStaffNon-Fed2010"
ahrf_health,"Dermatology,AdministrationNon-Fed2017"
ahrf_health,"Dermatology,AdministrationNon-Fed2015"
ahrf_health,"Dermatology,AdministrationNon-Fed2010"
ahrf_health,"Dermatology,TeachingNon-Fed2017"
ahrf_health,"Dermatology,TeachingNon-Fed2015"
ahrf_health,"Dermatology,TeachingNon-Fed2010"
ahrf_health,"Dermatology,ResearchNon-Fed2017"
ahrf_health,"Dermatology,ResearchNon-Fed2015"
ahrf_health,"Dermatology,ResearchNon-Fed2010"
ahrf_health,"Dermatology,OtherNon-Fed2017"
ahrf_health,"Dermatology,OtherNon-Fed2015"
ahrf_health,"Dermatology,OtherNon-Fed2010"
ahrf_health,"Gastroenterology,TotalNon-Fed2017"
ahrf_health,"Gastroenterology,TotalNon-Fed2015"
ahrf_health,"Gastroenterology,TotalNon-Fed2010"
ahrf_health,"Gastroenterology,TotalPtnCrNon-Fed2017"
ahrf_health,"Gastroenterology,TotalPtnCrNon-Fed2015"
ahrf_health,"Gastroenterology,TotalPtnCrNon-Fed2010"
ahrf_health,"Gastroenterology,PC,OffBasedNon-Fed2017"
ahrf_health,"Gastroenterology,PC,OffBasedNon-Fed2015"
ahrf_health,"Gastroenterology,PC,OffBasedNon-Fed2010"
ahrf_health,"Gastroenterology,PC,HospResNon-Fed2017"
ahrf_health,"Gastroenterology,PC,HospResNon-Fed2015"
ahrf_health,"Gastroenterology,PC,HospResNon-Fed2010"
ahrf_health,"Gastroenterology,PC,HspFTStfNon-Fed2017"
ahrf_health,"Gastroenterology,PC,HspFTStfNon-Fed2015"
ahrf_health,"Gastroenterology,PC,HspFTStfNon-Fed2010"
ahrf_health,"Gastroenterology,AdministratNon-Fed2017"
ahrf_health,"Gastroenterology,AdministratNon-Fed2015"
ahrf_health,"Gastroenterology,AdministratNon-Fed2010"
ahrf_health,"Gastroenterology,TeachingNon-Fed2017"
ahrf_health,"Gastroenterology,TeachingNon-Fed2015"
ahrf_health,"Gastroenterology,TeachingNon-Fed2010"
ahrf_health,"Gastroenterology,ResearchNon-Fed2017"
ahrf_health,"Gastroenterology,ResearchNon-Fed2015"
ahrf_health,"Gastroenterology,ResearchNon-Fed2010"
ahrf_health,"Gastroenterology,OtherNon-Fed2017"
ahrf_health,"Gastroenterology,OtherNon-Fed2015"
ahrf_health,"Gastroenterology,OtherNon-Fed2010"
ahrf_health,"GeneralInternalMed,TotalNon-Fed2017"
ahrf_health,"GeneralInternalMed,TotalNon-Fed2015"
ahrf_health,"GeneralInternalMed,TotalNon-Fed2010"
ahrf_health,"GnrlIntMed,TotalPatnCareNon-Fed2017"
ahrf_health,"GnrlIntMed,TotalPatnCareNon-Fed2015"
ahrf_health,"GnrlIntMed,TotalPatnCareNon-Fed2010"
ahrf_health,"GnrlIntMed,PC,OfficeBasedNon-Fed2017"
ahrf_health,"GnrlIntMed,PC,OfficeBasedNon-Fed2015"
ahrf_health,"GnrlIntMed,PC,OfficeBasedNon-Fed2010"
ahrf_health,"GnrlIntMed,PC,HospResidentNon-Fed2017"
ahrf_health,"GnrlIntMed,PC,HospResidentNon-Fed2015"
ahrf_health,"GnrlIntMed,PC,HospResidentNon-Fed2010"
ahrf_health,"GnrlIntMed,PC,HospFTStaffNon-Fed2017"
ahrf_health,"GnrlIntMed,PC,HospFTStaffNon-Fed2015"
ahrf_health,"GnrlIntMed,PC,HospFTStaffNon-Fed2010"
ahrf_health,"GeneralIntMed,AdministrationNon-Fed2017"
ahrf_health,"GeneralIntMed,AdministrationNon-Fed2015"
ahrf_health,"GeneralIntMed,AdministrationNon-Fed2010"
ahrf_health,"GeneralIntMed,TeachingNon-Fed2017"
ahrf_health,"GeneralIntMed,TeachingNon-Fed2015"
ahrf_health,"GeneralIntMed,TeachingNon-Fed2010"
ahrf_health,"GeneralIntMed,ResearchNon-Fed2017"
ahrf_health,"GeneralIntMed,ResearchNon-Fed2015"
ahrf_health,"GeneralIntMed,ResearchNon-Fed2010"
ahrf_health,"GeneralIntMed,OtherNon-Fed2017"
ahrf_health,"GeneralIntMed,OtherNon-Fed2015"
ahrf_health,"GeneralIntMed,OtherNon-Fed2010"
ahrf_health,"IntMedSubspecs,TotalNon-Fed2017"
ahrf_health,"IntMedSubspecs,TotalNon-Fed2015"
ahrf_health,"IntMedSubspecs,TotalNon-Fed2010"
ahrf_health,"IntMedSubspecs,TotPatnCareNon-Fed2017"
ahrf_health,"IntMedSubspecs,TotPatnCareNon-Fed2015"
ahrf_health,"IntMedSubspecs,TotPatnCareNon-Fed2010"
ahrf_health,"IntMedSubspecs,PC,OffBasedNon-Fed2017"
ahrf_health,"IntMedSubspecs,PC,OffBasedNon-Fed2015"
ahrf_health,"IntMedSubspecs,PC,OffBasedNon-Fed2010"
ahrf_health,"IntMedSubspecs,PC,HospResNon-Fed2017"
ahrf_health,"IntMedSubspecs,PC,HospResNon-Fed2015"
ahrf_health,"IntMedSubspecs,PC,HospResNon-Fed2010"
ahrf_health,"IntMedSubspecs,PC,HospFTStfNon-Fed2017"
ahrf_health,"IntMedSubspecs,PC,HospFTStfNon-Fed2015"
ahrf_health,"IntMedSubspecs,PC,HospFTStfNon-Fed2010"
ahrf_health,"IntMedSubspecs,AdministratNon-Fed2017"
ahrf_health,"IntMedSubspecs,AdministratNon-Fed2015"
ahrf_health,"IntMedSubspecs,AdministratNon-Fed2010"
ahrf_health,"IntMedSubspecs,TeachingNon-Fed2017"
ahrf_health,"IntMedSubspecs,TeachingNon-Fed2015"
ahrf_health,"IntMedSubspecs,TeachingNon-Fed2010"
ahrf_health,"IntMedSubspecs,ResearchNon-Fed2017"
ahrf_health,"IntMedSubspecs,ResearchNon-Fed2015"
ahrf_health,"IntMedSubspecs,ResearchNon-Fed2010"
ahrf_health,"IntMedSubspecs,OtherNon-Fed2017"
ahrf_health,"IntMedSubspecs,OtherNon-Fed2015"
ahrf_health,"IntMedSubspecs,OtherNon-Fed2010"
ahrf_health,"Pediatrics,General,TotalNon-Fed2017"
ahrf_health,"Pediatrics,General,TotalNon-Fed2015"
ahrf_health,"Pediatrics,General,TotalNon-Fed2010"
ahrf_health,"Pediatrics,Gen,TotPatientCareNon-Fed2017"
ahrf_health,"Pediatrics,Gen,TotPatientCareNon-Fed2015"
ahrf_health,"Pediatrics,Gen,TotPatientCareNon-Fed2010"
ahrf_health,"Pediatrics,Gen,PC,OfficeBasedNon-Fed2017"
ahrf_health,"Pediatrics,Gen,PC,OfficeBasedNon-Fed2015"
ahrf_health,"Pediatrics,Gen,PC,OfficeBasedNon-Fed2010"
ahrf_health,"Pediatrics,Gen,PC,HospResidentNon-Fed2017"
ahrf_health,"Pediatrics,Gen,PC,HospResidentNon-Fed2015"
ahrf_health,"Pediatrics,Gen,PC,HospResidentNon-Fed2010"
ahrf_health,"Pediatrics,Gen,PC,HospFTStaffNon-Fed2017"
ahrf_health,"Pediatrics,Gen,PC,HospFTStaffNon-Fed2015"
ahrf_health,"Pediatrics,Gen,PC,HospFTStaffNon-Fed2010"
ahrf_health,"Pediatrics,Gen,AdministrationNon-Fed2017"
ahrf_health,"Pediatrics,Gen,AdministrationNon-Fed2015"
ahrf_health,"Pediatrics,Gen,AdministrationNon-Fed2010"
ahrf_health,"Pediatrics,Gen,TeachingNon-Fed2017"
ahrf_health,"Pediatrics,Gen,TeachingNon-Fed2015"
ahrf_health,"Pediatrics,Gen,TeachingNon-Fed2010"
ahrf_health,"Pediatrics,Gen,ResearchNon-Fed2017"
ahrf_health,"Pediatrics,Gen,ResearchNon-Fed2015"
ahrf_health,"Pediatrics,Gen,ResearchNon-Fed2010"
ahrf_health,"Pediatrics,Gen,OtherNon-Fed2017"
ahrf_health,"Pediatrics,Gen,OtherNon-Fed2015"
ahrf_health,"Pediatrics,Gen,OtherNon-Fed2010"
ahrf_health,"PedSubspecs,TotalNon-Fed2017"
ahrf_health,"PedSubspecs,TotalNon-Fed2015"
ahrf_health,"PedSubspecs,TotalNon-Fed2010"
ahrf_health,"PedSubspecs,TotalPatnCareNon-Fed2017"
ahrf_health,"PedSubspecs,TotalPatnCareNon-Fed2015"
ahrf_health,"PedSubspecs,TotalPatnCareNon-Fed2010"
ahrf_health,"PedSubspecs,PC,OfficeBasedNon-Fed2017"
ahrf_health,"PedSubspecs,PC,OfficeBasedNon-Fed2015"
ahrf_health,"PedSubspecs,PC,OfficeBasedNon-Fed2010"
ahrf_health,"PedSubspecs,PC,HospResidentNon-Fed2017"
ahrf_health,"PedSubspecs,PC,HospResidentNon-Fed2015"
ahrf_health,"PedSubspecs,PC,HospResidentNon-Fed2010"
ahrf_health,"PedSubspecs,PC,HospFTStaffNon-Fed2017"
ahrf_health,"PedSubspecs,PC,HospFTStaffNon-Fed2015"
ahrf_health,"PedSubspecs,PC,HospFTStaffNon-Fed2010"
ahrf_health,"PedSubspecs,AdministrationNon-Fed2017"
ahrf_health,"PedSubspecs,AdministrationNon-Fed2015"
ahrf_health,"PedSubspecs,AdministrationNon-Fed2010"
ahrf_health,"PedSubspecs,TeachingNon-Fed2017"
ahrf_health,"PedSubspecs,TeachingNon-Fed2015"
ahrf_health,"PedSubspecs,TeachingNon-Fed2010"
ahrf_health,"PedSubspecs,ResearchNon-Fed2017"
ahrf_health,"PedSubspecs,ResearchNon-Fed2015"
ahrf_health,"PedSubspecs,ResearchNon-Fed2010"
ahrf_health,"PedSubspecs,OtherNon-Fed2017"
ahrf_health,"PedSubspecs,OtherNon-Fed2015"
ahrf_health,"PedSubspecs,OtherNon-Fed2010"
ahrf_health,"PedCardiolgy,TotalNon-Fed2017"
ahrf_health,"PedCardiolgy,TotalNon-Fed2015"
ahrf_health,"PedCardiolgy,TotalNon-Fed2010"
ahrf_health,"PedCardiolgy,TotalPatnCareNon-Fed2017"
ahrf_health,"PedCardiolgy,TotalPatnCareNon-Fed2015"
ahrf_health,"PedCardiolgy,TotalPatnCareNon-Fed2010"
ahrf_health,"PedCardiolgy,PC,OfficeBasedNon-Fed2017"
ahrf_health,"PedCardiolgy,PC,OfficeBasedNon-Fed2015"
ahrf_health,"PedCardiolgy,PC,OfficeBasedNon-Fed2010"
ahrf_health,"PedCardiolgy,PC,HospResdntNon-Fed2017"
ahrf_health,"PedCardiolgy,PC,HospResdntNon-Fed2015"
ahrf_health,"PedCardiolgy,PC,HospResdntNon-Fed2010"
ahrf_health,"PedCardiolgy,PC,HospFTStfNon-Fed2017"
ahrf_health,"PedCardiolgy,PC,HospFTStfNon-Fed2015"
ahrf_health,"PedCardiolgy,PC,HospFTStfNon-Fed2010"
ahrf_health,"PedCardiolgy,AdministrationNon-Fed2017"
ahrf_health,"PedCardiolgy,AdministrationNon-Fed2015"
ahrf_health,"PedCardiolgy,AdministrationNon-Fed2010"
ahrf_health,"PedCardiolgy,TeachingNon-Fed2017"
ahrf_health,"PedCardiolgy,TeachingNon-Fed2015"
ahrf_health,"PedCardiolgy,TeachingNon-Fed2010"
ahrf_health,"PedCardiolgy,ResearchNon-Fed2017"
ahrf_health,"PedCardiolgy,ResearchNon-Fed2015"
ahrf_health,"PedCardiolgy,ResearchNon-Fed2010"
ahrf_health,"PedCardiolgy,OtherNon-Fed2017"
ahrf_health,"PedCardiolgy,OtherNon-Fed2015"
ahrf_health,"PedCardiolgy,OtherNon-Fed2010"
ahrf_health,"PulmonaryDis,TotalNon-Fed2017"
ahrf_health,"PulmonaryDis,TotalNon-Fed2015"
ahrf_health,"PulmonaryDis,TotalNon-Fed2010"
ahrf_health,"PulmonaryDis,TotalPatnCareNon-Fed2017"
ahrf_health,"PulmonaryDis,TotalPatnCareNon-Fed2015"
ahrf_health,"PulmonaryDis,TotalPatnCareNon-Fed2010"
ahrf_health,"PulmonaryDis,PC,OfficeBasedNon-Fed2017"
ahrf_health,"PulmonaryDis,PC,OfficeBasedNon-Fed2015"
ahrf_health,"PulmonaryDis,PC,OfficeBasedNon-Fed2010"
ahrf_health,"PulmonaryDis,PC,HospResdntNon-Fed2017"
ahrf_health,"PulmonaryDis,PC,HospResdntNon-Fed2015"
ahrf_health,"PulmonaryDis,PC,HospResdntNon-Fed2010"
ahrf_health,"PulmonaryDis,PC,HospFTStfNon-Fed2017"
ahrf_health,"PulmonaryDis,PC,HospFTStfNon-Fed2015"
ahrf_health,"PulmonaryDis,PC,HospFTStfNon-Fed2010"
ahrf_health,"PulmonaryDis,AdministrationNon-Fed2017"
ahrf_health,"PulmonaryDis,AdministrationNon-Fed2015"
ahrf_health,"PulmonaryDis,AdministrationNon-Fed2010"
ahrf_health,"PulmonaryDis,TeachingNon-Fed2017"
ahrf_health,"PulmonaryDis,TeachingNon-Fed2015"
ahrf_health,"PulmonaryDis,TeachingNon-Fed2010"
ahrf_health,"PulmonaryDis,ResearchNon-Fed2017"
ahrf_health,"PulmonaryDis,ResearchNon-Fed2015"
ahrf_health,"PulmonaryDis,ResearchNon-Fed2010"
ahrf_health,"PulmonaryDis,OtherNon-Fed2017"
ahrf_health,"PulmonaryDis,OtherNon-Fed2015"
ahrf_health,"PulmonaryDis,OtherNon-Fed2010"
ahrf_health,"SurgSpecsTot,TotalNon-Fed2017"
ahrf_health,"SurgSpecsTot,TotalNon-Fed2015"
ahrf_health,"SurgSpecsTot,TotalNon-Fed2010"
ahrf_health,"SurgSpecsTot,TotalPatnCareNon-Fed2017"
ahrf_health,"SurgSpecsTot,TotalPatnCareNon-Fed2015"
ahrf_health,"SurgSpecsTot,TotalPatnCareNon-Fed2010"
ahrf_health,"SurgSpecsTot,PC,OfficeBsdNon-Fed2017"
ahrf_health,"SurgSpecsTot,PC,OfficeBsdNon-Fed2016"
ahrf_health,"SurgSpecsTot,PC,OfficeBsdNon-Fed2015"
ahrf_health,"SurgSpecsTot,PC,OfficeBsdNon-Fed2014"
ahrf_health,"SurgSpecsTot,PC,OfficeBsdNon-Fed2013"
ahrf_health,"SurgSpecsTot,PC,OfficeBsdNon-Fed2012"
ahrf_health,"SurgSpecsTot,PC,OfficeBsdNon-Fed2011"
ahrf_health,"SurgSpecsTot,PC,OfficeBsdNon-Fed2010"
ahrf_health,"SurgSpecsTot,PC,OfficeBsdNon-Fed2005"
ahrf_health,"SurgSpecsTot,PC,HospResdntNon-Fed2017"
ahrf_health,"SurgSpecsTot,PC,HospResdntNon-Fed2015"
ahrf_health,"SurgSpecsTot,PC,HospResdntNon-Fed2010"
ahrf_health,"SurgSpecsTot,PC,HospFTStfNon-Fed2017"
ahrf_health,"SurgSpecsTot,PC,HospFTStfNon-Fed2015"
ahrf_health,"SurgSpecsTot,PC,HospFTStfNon-Fed2010"
ahrf_health,"SurgSpecsTot,AdministrationNon-Fed2017"
ahrf_health,"SurgSpecsTot,AdministrationNon-Fed2015"
ahrf_health,"SurgSpecsTot,AdministrationNon-Fed2010"
ahrf_health,"SurgSpecsTot,TeachingNon-Fed2017"
ahrf_health,"SurgSpecsTot,TeachingNon-Fed2015"
ahrf_health,"SurgSpecsTot,TeachingNon-Fed2010"
ahrf_health,"SurgSpecsTot,ResearchNon-Fed2017"
ahrf_health,"SurgSpecsTot,ResearchNon-Fed2015"
ahrf_health,"SurgSpecsTot,ResearchNon-Fed2010"
ahrf_health,"SurgSpecsTot,OtherNon-Fed2017"
ahrf_health,"SurgSpecsTot,OtherNon-Fed2015"
ahrf_health,"SurgSpecsTot,OtherNon-Fed2010"
ahrf_health,"GenrlSurg,TotalNon-Fed2017"
ahrf_health,"GenrlSurg,TotalNon-Fed2015"
ahrf_health,"GenrlSurg,TotalNon-Fed2010"
ahrf_health,"GenrlSurg,TotalPatientCareNon-Fed2017"
ahrf_health,"GenrlSurg,TotalPatientCareNon-Fed2015"
ahrf_health,"GenrlSurg,TotalPatientCareNon-Fed2010"
ahrf_health,"GenrlSurg,PC,OfficeBasedNon-Fed2017"
ahrf_health,"GenrlSurg,PC,OfficeBasedNon-Fed2015"
ahrf_health,"GenrlSurg,PC,OfficeBasedNon-Fed2010"
ahrf_health,"GenrlSurg,PC,HospResidentsNon-Fed2017"
ahrf_health,"GenrlSurg,PC,HospResidentsNon-Fed2015"
ahrf_health,"GenrlSurg,PC,HospResidentsNon-Fed2010"
ahrf_health,"GenrlSurg,PC,HospFTStaffNon-Fed2017"
ahrf_health,"GenrlSurg,PC,HospFTStaffNon-Fed2015"
ahrf_health,"GenrlSurg,PC,HospFTStaffNon-Fed2010"
ahrf_health,"GenrlSurg,AdministrationNon-Fed2017"
ahrf_health,"GenrlSurg,AdministrationNon-Fed2015"
ahrf_health,"GenrlSurg,AdministrationNon-Fed2010"
ahrf_health,"GenrlSurg,TeachingNon-Fed2017"
ahrf_health,"GenrlSurg,TeachingNon-Fed2015"
ahrf_health,"GenrlSurg,TeachingNon-Fed2010"
ahrf_health,"GenrlSurg,ResearchNon-Fed2017"
ahrf_health,"GenrlSurg,ResearchNon-Fed2015"
ahrf_health,"GenrlSurg,ResearchNon-Fed2010"
ahrf_health,"GenrlSurg,OtherNon-Fed2017"
ahrf_health,"GenrlSurg,OtherNon-Fed2015"
ahrf_health,"GenrlSurg,OtherNon-Fed2010"
ahrf_health,"NeurolgcalSurg,TotalNon-Fed2017"
ahrf_health,"NeurolgcalSurg,TotalNon-Fed2015"
ahrf_health,"NeurolgcalSurg,TotalNon-Fed2010"
ahrf_health,"NeurolgcalSurg,TotalPtnCareNon-Fed2017"
ahrf_health,"NeurolgcalSurg,TotalPtnCareNon-Fed2015"
ahrf_health,"NeurolgcalSurg,TotalPtnCareNon-Fed2010"
ahrf_health,"NeurolgcalSurg,PC,OfficeBsdNon-Fed2017"
ahrf_health,"NeurolgcalSurg,PC,OfficeBsdNon-Fed2015"
ahrf_health,"NeurolgcalSurg,PC,OfficeBsdNon-Fed2010"
ahrf_health,"NeurolgcalSurg,PC,HospResNon-Fed2017"
ahrf_health,"NeurolgcalSurg,PC,HospResNon-Fed2015"
ahrf_health,"NeurolgcalSurg,PC,HospResNon-Fed2010"
ahrf_health,"NeurolgcalSurg,PC,HspFTStfNon-Fed2017"
ahrf_health,"NeurolgcalSurg,PC,HspFTStfNon-Fed2015"
ahrf_health,"NeurolgcalSurg,PC,HspFTStfNon-Fed2010"
ahrf_health,"NeurolgcalSurg,AdministrationNon-Fed2017"
ahrf_health,"NeurolgcalSurg,AdministrationNon-Fed2015"
ahrf_health,"NeurolgcalSurg,AdministrationNon-Fed2010"
ahrf_health,"NeurolgcalSurg,TeachingNon-Fed2017"
ahrf_health,"NeurolgcalSurg,TeachingNon-Fed2015"
ahrf_health,"NeurolgcalSurg,TeachingNon-Fed2010"
ahrf_health,"NeurolgcalSurg,ResearchNon-Fed2017"
ahrf_health,"NeurolgcalSurg,ResearchNon-Fed2015"
ahrf_health,"NeurolgcalSurg,ResearchNon-Fed2010"
ahrf_health,"NeurolgcalSurg,OtherNon-Fed2017"
ahrf_health,"NeurolgcalSurg,OtherNon-Fed2015"
ahrf_health,"NeurolgcalSurg,OtherNon-Fed2010"
ahrf_health,"Ob-Gyn,General,TotalNon-Fed2017"
ahrf_health,"Ob-Gyn,General,TotalNon-Fed2015"
ahrf_health,"Ob-Gyn,General,TotalNon-Fed2010"
ahrf_health,"Ob-Gyn,Gen,TotalPatientCareNon-Fed2017"
ahrf_health,"Ob-Gyn,Gen,TotalPatientCareNon-Fed2015"
ahrf_health,"Ob-Gyn,Gen,TotalPatientCareNon-Fed2010"
ahrf_health,"Ob-Gyn,Gen,PC,OfficeBasedNon-Fed2017"
ahrf_health,"Ob-Gyn,Gen,PC,OfficeBasedNon-Fed2015"
ahrf_health,"Ob-Gyn,Gen,PC,OfficeBasedNon-Fed2010"
ahrf_health,"Ob-Gyn,Gen,PC,HospResidentsNon-Fed2017"
ahrf_health,"Ob-Gyn,Gen,PC,HospResidentsNon-Fed2015"
ahrf_health,"Ob-Gyn,Gen,PC,HospResidentsNon-Fed2010"
ahrf_health,"Ob-Gyn,Gen,PC,HospFTStaffNon-Fed2017"
ahrf_health,"Ob-Gyn,Gen,PC,HospFTStaffNon-Fed2015"
ahrf_health,"Ob-Gyn,Gen,PC,HospFTStaffNon-Fed2010"
ahrf_health,"Ob-Gyn,General,AdministrationNon-Fed2017"
ahrf_health,"Ob-Gyn,General,AdministrationNon-Fed2015"
ahrf_health,"Ob-Gyn,General,AdministrationNon-Fed2010"
ahrf_health,"Ob-Gyn,General,TeachingNon-Fed2017"
ahrf_health,"Ob-Gyn,General,TeachingNon-Fed2015"
ahrf_health,"Ob-Gyn,General,TeachingNon-Fed2010"
ahrf_health,"Ob-Gyn,General,ResearchNon-Fed2017"
ahrf_health,"Ob-Gyn,General,ResearchNon-Fed2015"
ahrf_health,"Ob-Gyn,General,ResearchNon-Fed2010"
ahrf_health,"Ob-Gyn,General,OtherNon-Fed2017"
ahrf_health,"Ob-Gyn,General,OtherNon-Fed2015"
ahrf_health,"Ob-Gyn,General,OtherNon-Fed2010"
ahrf_health,"Ob-GynSubspecs,TotalNon-Fed2017"
ahrf_health,"Ob-GynSubspecs,TotalNon-Fed2015"
ahrf_health,"Ob-GynSubspecs,TotalNon-Fed2010"
ahrf_health,"Ob-GynSubspecs,TotPatientCrNon-Fed2017"
ahrf_health,"Ob-GynSubspecs,TotPatientCrNon-Fed2015"
ahrf_health,"Ob-GynSubspecs,TotPatientCrNon-Fed2010"
ahrf_health,"Ob-GynSubspecs,PC,OffBasedNon-Fed2017"
ahrf_health,"Ob-GynSubspecs,PC,OffBasedNon-Fed2015"
ahrf_health,"Ob-GynSubspecs,PC,OffBasedNon-Fed2010"
ahrf_health,"Ob-GynSubspecs,PC,HospResidntNon-Fed2017"
ahrf_health,"Ob-GynSubspecs,PC,HospResidntNon-Fed2015"
ahrf_health,"Ob-GynSubspecs,PC,HospResidntNon-Fed2010"
ahrf_health,"Ob-GynSubspecs,PC,HospFTStfNon-Fed2017"
ahrf_health,"Ob-GynSubspecs,PC,HospFTStfNon-Fed2015"
ahrf_health,"Ob-GynSubspecs,PC,HospFTStfNon-Fed2010"
ahrf_health,"Ob-GynSubspecs,AdministrationNon-Fed2017"
ahrf_health,"Ob-GynSubspecs,AdministrationNon-Fed2015"
ahrf_health,"Ob-GynSubspecs,AdministrationNon-Fed2010"
ahrf_health,"Ob-GynSubspecs,TeachingNon-Fed2017"
ahrf_health,"Ob-GynSubspecs,TeachingNon-Fed2015"
ahrf_health,"Ob-GynSubspecs,TeachingNon-Fed2010"
ahrf_health,"Ob-GynSubspecs,ResearchNon-Fed2017"
ahrf_health,"Ob-GynSubspecs,ResearchNon-Fed2015"
ahrf_health,"Ob-GynSubspecs,ResearchNon-Fed2010"
ahrf_health,"Ob-GynSubspecs,OtherNon-Fed2017"
ahrf_health,"Ob-GynSubspecs,OtherNon-Fed2015"
ahrf_health,"Ob-GynSubspecs,OtherNon-Fed2010"
ahrf_health,"Ophthalmolgy,TotalNon-Fed2017"
ahrf_health,"Ophthalmolgy,TotalNon-Fed2015"
ahrf_health,"Ophthalmolgy,TotalNon-Fed2010"
ahrf_health,"Ophthalmolgy,TotalPatnCareNon-Fed2017"
ahrf_health,"Ophthalmolgy,TotalPatnCareNon-Fed2015"
ahrf_health,"Ophthalmolgy,TotalPatnCareNon-Fed2010"
ahrf_health,"Ophthalmolgy,PC,OfficeBasedNon-Fed2017"
ahrf_health,"Ophthalmolgy,PC,OfficeBasedNon-Fed2015"
ahrf_health,"Ophthalmolgy,PC,OfficeBasedNon-Fed2010"
ahrf_health,"Ophthalmolgy,PC,HospResdntsNon-Fed2017"
ahrf_health,"Ophthalmolgy,PC,HospResdntsNon-Fed2015"
ahrf_health,"Ophthalmolgy,PC,HospResdntsNon-Fed2010"
ahrf_health,"Ophthalmolgy,PC,HospFTStaffNon-Fed2017"
ahrf_health,"Ophthalmolgy,PC,HospFTStaffNon-Fed2015"
ahrf_health,"Ophthalmolgy,PC,HospFTStaffNon-Fed2010"
ahrf_health,"Ophthalmolgy,AdministrationNon-Fed2017"
ahrf_health,"Ophthalmolgy,AdministrationNon-Fed2015"
ahrf_health,"Ophthalmolgy,AdministrationNon-Fed2010"
ahrf_health,"Ophthalmolgy,TeachingNon-Fed2017"
ahrf_health,"Ophthalmolgy,TeachingNon-Fed2015"
ahrf_health,"Ophthalmolgy,TeachingNon-Fed2010"
ahrf_health,"Ophthalmolgy,ResearchNon-Fed2017"
ahrf_health,"Ophthalmolgy,ResearchNon-Fed2015"
ahrf_health,"Ophthalmolgy,ResearchNon-Fed2010"
ahrf_health,"Ophthalmolgy,OtherNon-Fed2017"
ahrf_health,"Ophthalmolgy,OtherNon-Fed2015"
ahrf_health,"Ophthalmolgy,OtherNon-Fed2010"
ahrf_health,"OrthopedicSurg,TotalNon-Fed2017"
ahrf_health,"OrthopedicSurg,TotalNon-Fed2015"
ahrf_health,"OrthopedicSurg,TotalNon-Fed2010"
ahrf_health,"OrthopedicSurg,TotalPtnCareNon-Fed2017"
ahrf_health,"OrthopedicSurg,TotalPtnCareNon-Fed2015"
ahrf_health,"OrthopedicSurg,TotalPtnCareNon-Fed2010"
ahrf_health,"OrthopedicSurg,PC,OffBasedNon-Fed2017"
ahrf_health,"OrthopedicSurg,PC,OffBasedNon-Fed2015"
ahrf_health,"OrthopedicSurg,PC,OffBasedNon-Fed2010"
ahrf_health,"OrthopedicSurg,PC,HospResNon-Fed2017"
ahrf_health,"OrthopedicSurg,PC,HospResNon-Fed2015"
ahrf_health,"OrthopedicSurg,PC,HospResNon-Fed2010"
ahrf_health,"OrthopedicSurg,PC,HspFTStfNon-Fed2017"
ahrf_health,"OrthopedicSurg,PC,HspFTStfNon-Fed2015"
ahrf_health,"OrthopedicSurg,PC,HspFTStfNon-Fed2010"
ahrf_health,"OrthopedicSurg,AdministrationNon-Fed2017"
ahrf_health,"OrthopedicSurg,AdministrationNon-Fed2015"
ahrf_health,"OrthopedicSurg,AdministrationNon-Fed2010"
ahrf_health,"OrthopedicSurg,TeachingNon-Fed2017"
ahrf_health,"OrthopedicSurg,TeachingNon-Fed2015"
ahrf_health,"OrthopedicSurg,TeachingNon-Fed2010"
ahrf_health,"OrthopedicSurg,ResearchNon-Fed2017"
ahrf_health,"OrthopedicSurg,ResearchNon-Fed2015"
ahrf_health,"OrthopedicSurg,ResearchNon-Fed2010"
ahrf_health,"OrthopedicSurg,OtherNon-Fed2017"
