countyFIPS,county,State,StateName,lon,lat
13231,Pike County,Georgia,GA,-84.40519406,33.07988914
13233,Polk County,Georgia,GA,-85.19545576,33.99676526
13235,Pulaski County,Georgia,GA,-83.51736207,32.22799713
13237,Putnam County,Georgia,GA,-83.3775443,33.32153937
13239,Quitman County,Georgia,GA,-85.02807542,31.85470555
13241,Rabun County,Georgia,GA,-83.41437967,34.8788537
13243,Randolph County,Georgia,GA,-84.76042379,31.75271078
13245,Richmond County,Georgia,GA,-82.08329035,33.36000634
13247,Rockdale County,Georgia,GA,-84.03489694,33.64973022
13249,Schley County,Georgia,GA,-84.33914099,32.25462234
13251,Screven County,Georgia,GA,-81.61714873,32.75691243
13253,Seminole County,Georgia,GA,-84.88019395,30.93365621
13255,Spalding County,Georgia,GA,-84.29645645,33.25386686
13257,Stephens County,Georgia,GA,-83.29412301,34.55440171
13259,Stewart County,Georgia,GA,-84.85070323,32.0705958
13261,Sumter County,Georgia,GA,-84.2260813,32.0393234
13263,Talbot County,Georgia,GA,-84.54123699,32.6975298
13265,Taliaferro County,Georgia,GA,-82.88668078,33.56288637
13267,Tattnall County,Georgia,GA,-82.07056408,32.04550772
13269,Taylor County,Georgia,GA,-84.24869329,32.55117613
13271,Telfair County,Georgia,GA,-82.96384371,31.92141485
13273,Terrell County,Georgia,GA,-84.45169459,31.76990565
13275,Thomas County,Georgia,GA,-83.93641398,30.85879382
13277,Tift County,Georgia,GA,-83.54997143,31.45155778
13279,Toombs County,Georgia,GA,-82.34768014,32.10450702
13281,Towns County,Georgia,GA,-83.74988104,34.90761011
13283,Treutlen County,Georgia,GA,-82.57163114,32.39760417
13285,Troup County,Georgia,GA,-85.03450283,33.02413129
13287,Turner County,Georgia,GA,-83.65650183,31.71588318
13289,Twiggs County,Georgia,GA,-83.45203197,32.67327744
13291,Union County,Georgia,GA,-84.0030221,34.82879002
13293,Upson County,Georgia,GA,-84.30831782,32.87759299
13295,Walker County,Georgia,GA,-85.29841149,34.72315853
13297,Walton County,Georgia,GA,-83.73888319,33.7748198
13299,Ware County,Georgia,GA,-82.45738934,31.03026156
13301,Warren County,Georgia,GA,-82.68845957,33.40740375
13303,Washington County,Georgia,GA,-82.81165364,32.97327729
13305,Wayne County,Georgia,GA,-81.93083996,31.55234823
13307,Webster County,Georgia,GA,-84.57432213,32.03907625
13309,Wheeler County,Georgia,GA,-82.74551708,32.11153746
13311,White County,Georgia,GA,-83.75173181,34.64157607
13313,Whitfield County,Georgia,GA,-84.97160476,34.79698965
13315,Wilcox County,Georgia,GA,-83.4709038,31.96945999
13317,Wilkes County,Georgia,GA,-82.75555773,33.78377472
13319,Wilkinson County,Georgia,GA,-83.19499133,32.80105336
13321,Worth County,Georgia,GA,-83.87770693,31.54633994
16001,Ada County,Idaho,ID,-116.235129,43.44663906
16003,Adams County,Idaho,ID,-116.4444561,44.89289693
16005,Bannock County,Idaho,ID,-112.2077244,42.66316922
16007,Bear Lake County,Idaho,ID,-111.3381472,42.28692746
16009,Benewah County,Idaho,ID,-116.6406021,47.20497168
16011,Bingham County,Idaho,ID,-112.4065686,43.2145345
16013,Blaine County,Idaho,ID,-113.9824939,43.40861694
16015,Boise County,Idaho,ID,-115.7185953,43.98388814
16017,Bonner County,Idaho,ID,-116.5978875,48.2908136
16019,Bonneville County,Idaho,ID,-111.6345457,43.38714666
16021,Boundary County,Idaho,ID,-116.4502157,48.75758313
16023,Butte County,Idaho,ID,-113.1687397,43.72182305
16025,Camas County,Idaho,ID,-114.8068806,43.45612286
16027,Canyon County,Idaho,ID,-116.7066747,43.61993556
16029,Caribou County,Idaho,ID,-111.562418,42.77864713
16031,Cassia County,Idaho,ID,-113.6180852,42.28886503
16033,Clark County,Idaho,ID,-112.3491086,44.28617158
16035,Clearwater County,Idaho,ID,-115.6237955,46.66200456
16037,Custer County,Idaho,ID,-114.2757986,44.24097848
16039,Elmore County,Idaho,ID,-115.4663964,43.35513958
16041,Franklin County,Idaho,ID,-111.8197263,42.18004653
16043,Fremont County,Idaho,ID,-111.4873637,44.23140919
16045,Gem County,Idaho,ID,-116.381522,44.06500259
16047,Gooding County,Idaho,ID,-114.8164737,42.97209769
16049,Idaho County,Idaho,ID,-115.4603322,45.83172114
16051,Jefferson County,Idaho,ID,-112.3131366,43.82071379
16053,Jerome County,Idaho,ID,-114.2776528,42.69217724
16055,Kootenai County,Idaho,ID,-116.6850739,47.65907009
16057,Latah County,Idaho,ID,-116.6953935,46.8056758
16059,Lemhi County,Idaho,ID,-113.9276609,44.94531095
16061,Lewis County,Idaho,ID,-116.413719,46.22970847
16063,Lincoln County,Idaho,ID,-114.142976,43.00032964
16065,Madison County,Idaho,ID,-111.6594852,43.77898491
16067,Minidoka County,Idaho,ID,-113.6409164,42.85739823
16069,Nez Perce County,Idaho,ID,-116.7331991,46.3190625
16071,Oneida County,Idaho,ID,-112.5501966,42.19713249
16073,Owyhee County,Idaho,ID,-116.1770498,42.58871063
16075,Payette County,Idaho,ID,-116.7518455,44.00319589
16077,Power County,Idaho,ID,-112.8419123,42.69367451
16079,Shoshone County,Idaho,ID,-115.8762569,47.33895903
16081,Teton County,Idaho,ID,-111.2198074,43.75412833
16083,Twin Falls County,Idaho,ID,-114.6885324,42.3660101
16085,Valley County,Idaho,ID,-115.5612979,44.76032138
16087,Washington County,Idaho,ID,-116.7746897,44.45122817
17001,Adams County,Illinois,IL,-91.18675272,39.98836845
17003,Alexander County,Illinois,IL,-89.34140844,37.20664159
17005,Bond County,Illinois,IL,-89.44581361,38.88587677
17007,Boone County,Illinois,IL,-88.82097232,42.32982353
17009,Brown County,Illinois,IL,-90.7523209,39.95954127
17011,Bureau County,Illinois,IL,-89.51937814,41.40849097
17013,Calhoun County,Illinois,IL,-90.67638307,39.16214326
17015,Carroll County,Illinois,IL,-89.9327136,42.07511699
17017,Cass County,Illinois,IL,-90.2488919,39.96820496
17019,Champaign County,Illinois,IL,-88.20542231,40.1304187
17021,Christian County,Illinois,IL,-89.28179189,39.54598905
17023,Clark County,Illinois,IL,-87.79609645,39.33289504
17025,Clay County,Illinois,IL,-88.49559735,38.74869841
17027,Clinton County,Illinois,IL,-89.42682644,38.60098933
17029,Coles County,Illinois,IL,-88.22680285,39.51937043
17031,Cook County,Illinois,IL,-87.82118018,41.84295948
17033,Crawford County,Illinois,IL,-87.76400221,39.00269809
17035,Cumberland County,Illinois,IL,-88.24588369,39.27483277
17037,DeKalb County,Illinois,IL,-88.76412514,41.89831912
17039,De Witt County,Illinois,IL,-88.90048117,40.1721452
17041,Douglas County,Illinois,IL,-88.22314124,39.76455285
17043,DuPage County,Illinois,IL,-88.09582605,41.84928697
17045,Edgar County,Illinois,IL,-87.74751085,39.67255992
17047,Edwards County,Illinois,IL,-88.05416072,38.40746169
17049,Effingham County,Illinois,IL,-88.59176815,39.05948084
17051,Fayette County,Illinois,IL,-89.03522585,39.0004189
17053,Ford County,Illinois,IL,-88.22110129,40.58740854
17055,Franklin County,Illinois,IL,-88.92809027,37.98963799
17057,Fulton County,Illinois,IL,-90.20764407,40.47241734
17059,Gallatin County,Illinois,IL,-88.23396834,37.76473609
17061,Greene County,Illinois,IL,-90.39818874,39.35839986
17063,Grundy County,Illinois,IL,-88.42432953,41.28610745
17065,Hamilton County,Illinois,IL,-88.54489899,38.07838818
17067,Hancock County,Illinois,IL,-91.16082954,40.40760384
17069,Hardin County,Illinois,IL,-88.26507486,37.52796749
17071,Henderson County,Illinois,IL,-90.93018866,40.81381231
17073,Henry County,Illinois,IL,-90.12339984,41.35098765
17075,Iroquois County,Illinois,IL,-87.82626343,40.74726555
17077,Jackson County,Illinois,IL,-89.38296855,37.78744591
17079,Jasper County,Illinois,IL,-88.16064739,39.01303212
17081,Jefferson County,Illinois,IL,-88.92638283,38.29401099
17083,Jersey County,Illinois,IL,-90.36275173,39.08555798
17085,Jo Daviess County,Illinois,IL,-90.20805795,42.36909072
17087,Johnson County,Illinois,IL,-88.8839688,37.46865847
17089,Kane County,Illinois,IL,-88.42875905,41.94244015
17091,Kankakee County,Illinois,IL,-87.86374108,41.13889112
17093,Kendall County,Illinois,IL,-88.43204201,41.59425143
17095,Knox County,Illinois,IL,-90.21624148,40.92873745
17097,Lake County,Illinois,IL,-88.00674943,42.3310322
17099,LaSalle County,Illinois,IL,-88.88708425,41.34443988
17101,Lawrence County,Illinois,IL,-87.73387519,38.71959657
17103,Lee County,Illinois,IL,-89.2969744,41.74949773
17105,Livingston County,Illinois,IL,-88.55975646,40.88593169
17107,Logan County,Illinois,IL,-89.36305887,40.12308211
17109,McDonough County,Illinois,IL,-90.67791356,40.44969982
17111,McHenry County,Illinois,IL,-88.45287332,42.33041743
17113,McLean County,Illinois,IL,-88.85014275,40.48485386
17115,Macon County,Illinois,IL,-88.96284736,39.85896632
17117,Macoupin County,Illinois,IL,-89.92579209,39.26622374
17119,Madison County,Illinois,IL,-89.9057099,38.83112741
17121,Marion County,Illinois,IL,-88.92459331,38.64904115
17123,Marshall County,Illinois,IL,-89.34165087,41.03300325
17125,Mason County,Illinois,IL,-89.91619645,40.23701736
17127,Massac County,Illinois,IL,-88.71559033,37.23152191
17129,Menard County,Illinois,IL,-89.79853457,40.0271096
17131,Mercer County,Illinois,IL,-90.73522624,41.20271139
17133,Monroe County,Illinois,IL,-90.18812426,38.27505921
17135,Montgomery County,Illinois,IL,-89.48024815,39.231012
17137,Morgan County,Illinois,IL,-90.19996382,39.71168946
17139,Moultrie County,Illinois,IL,-88.624049,39.63836004
17141,Ogle County,Illinois,IL,-89.32118923,42.0460821
17143,Peoria County,Illinois,IL,-89.7623937,40.78605253
17145,Perry County,Illinois,IL,-89.36774949,38.0862562
17147,Piatt County,Illinois,IL,-88.59556484,40.00833894
17149,Pike County,Illinois,IL,-90.8928104,39.61871392
17151,Pope County,Illinois,IL,-88.56155094,37.42522439
17153,Pulaski County,Illinois,IL,-89.13204455,37.23330492
17155,Putnam County,Illinois,IL,-89.28990455,41.2051535
17157,Randolph County,Illinois,IL,-89.82385221,38.05041582
17159,Richland County,Illinois,IL,-88.09203905,38.71221054
17161,Rock Island County,Illinois,IL,-90.56527729,41.47013685
17163,St. Clair County,Illinois,IL,-89.93163153,38.46493117
17165,Saline County,Illinois,IL,-88.54471176,37.75489664
17167,Sangamon County,Illinois,IL,-89.65780207,39.75879799
17169,Schuyler County,Illinois,IL,-90.61187485,40.155426
17171,Scott County,Illinois,IL,-90.48280433,39.64363713
17173,Shelby County,Illinois,IL,-88.81032867,39.38931403
17175,Stark County,Illinois,IL,-89.79680833,41.09328367
17177,Stephenson County,Illinois,IL,-89.65559767,42.35420147
17179,Tazewell County,Illinois,IL,-89.51309682,40.50820772
17181,Union County,Illinois,IL,-89.25802761,37.47670464
17183,Vermilion County,Illinois,IL,-87.73470079,40.17340498
17185,Wabash County,Illinois,IL,-87.84463728,38.44889568
17187,Warren County,Illinois,IL,-90.62073218,40.8439676
17189,Washington County,Illinois,IL,-89.41225322,38.35038062
17191,Wayne County,Illinois,IL,-88.43185646,38.42222691
17193,White County,Illinois,IL,-88.18647387,38.08569475
17195,Whiteside County,Illinois,IL,-89.91639011,41.76104547
17197,Will County,Illinois,IL,-87.98391319,41.44301365
17199,Williamson County,Illinois,IL,-88.93035476,37.73390423
17201,Winnebago County,Illinois,IL,-89.15910279,42.33952763
17203,Woodford County,Illinois,IL,-89.20852149,40.78660722
18001,Adams County,Indiana,IN,-84.95133242,40.74386722
18003,Allen County,Indiana,IN,-85.07631765,41.09677712
18005,Bartholomew County,Indiana,IN,-85.89542463,39.20519899
18007,Benton County,Indiana,IN,-87.30877572,40.60236671
18009,Blackford County,Indiana,IN,-85.33777608,40.47050213
18011,Boone County,Indiana,IN,-86.46113469,40.0474062
18013,Brown County,Indiana,IN,-86.21671431,39.19535646
18015,Carroll County,Indiana,IN,-86.55309214,40.57900621
18017,Cass County,Indiana,IN,-86.34895377,40.76094451
18019,Clark County,Indiana,IN,-85.71278346,38.48204779
18021,Clay County,Indiana,IN,-87.11754485,39.3923166
18023,Clinton County,Indiana,IN,-86.46861686,40.29722065
18025,Crawford County,Indiana,IN,-86.45411056,38.29878498
18027,Daviess County,Indiana,IN,-87.07064473,38.70536473
18029,Dearborn County,Indiana,IN,-84.98352242,39.14662406
18031,Decatur County,Indiana,IN,-85.50642167,39.30422336
18033,DeKalb County,Indiana,IN,-85.00417103,41.40972063
18035,Delaware County,Indiana,IN,-85.41023413,40.22593043
18037,Dubois County,Indiana,IN,-86.8822506,38.36289017
18039,Elkhart County,Indiana,IN,-85.86171027,41.60005993
18041,Fayette County,Indiana,IN,-85.18276635,39.63352506
18043,Floyd County,Indiana,IN,-85.90378495,38.32038905
18045,Fountain County,Indiana,IN,-87.23883981,40.12562427
18047,Franklin County,Indiana,IN,-85.06234117,39.414177
18049,Fulton County,Indiana,IN,-86.26677087,41.04883854
18051,Gibson County,Indiana,IN,-87.58404011,38.31560672
18053,Grant County,Indiana,IN,-85.66088824,40.51425428
18055,Greene County,Indiana,IN,-86.95575873,39.03896081
18057,Hamilton County,Indiana,IN,-86.05359974,40.06587979
18059,Hancock County,Indiana,IN,-85.77737366,39.81152042
18061,Harrison County,Indiana,IN,-86.11286328,38.2021534
18063,Hendricks County,Indiana,IN,-86.49870162,39.76757184
18065,Henry County,Indiana,IN,-85.40851024,39.92624973
18067,Howard County,Indiana,IN,-86.11673241,40.47933621
18069,Huntington County,Indiana,IN,-85.50005744,40.83376959
18071,Jackson County,Indiana,IN,-86.031247,38.90969495
18073,Jasper County,Indiana,IN,-87.10986805,41.02244358
18075,Jay County,Indiana,IN,-85.01658125,40.43756596
18077,Jefferson County,Indiana,IN,-85.43644872,38.7893954
18079,Jennings County,Indiana,IN,-85.63200744,38.99629373
18081,Johnson County,Indiana,IN,-86.0968641,39.48406575
18083,Knox County,Indiana,IN,-87.41916794,38.69721741
18085,Kosciusko County,Indiana,IN,-85.86839254,41.24049373
18087,LaGrange County,Indiana,IN,-85.436079,41.65978127
18089,Lake County,Indiana,IN,-87.3832653,41.42281846
18091,LaPorte County,Indiana,IN,-86.73244164,41.55198524
18093,Lawrence County,Indiana,IN,-86.47228417,38.8399648
18095,Madison County,Indiana,IN,-85.72923403,40.15141322
18097,Marion County,Indiana,IN,-86.13387511,39.77581571
18099,Marshall County,Indiana,IN,-86.25774891,41.32520675
18101,Martin County,Indiana,IN,-86.7946563,38.70850912
18103,Miami County,Indiana,IN,-86.04780231,40.77233849
18105,Monroe County,Indiana,IN,-86.51239454,39.15971386
18107,Montgomery County,Indiana,IN,-86.88204778,40.04081474
18109,Morgan County,Indiana,IN,-86.4356953,39.48114937
18111,Newton County,Indiana,IN,-87.39690874,40.95258481
18113,Noble County,Indiana,IN,-85.43253446,41.4127532
18115,Ohio County,Indiana,IN,-84.97769011,38.95073813
18117,Orange County,Indiana,IN,-86.49001876,38.54247584
18119,Owen County,Indiana,IN,-86.82854867,39.31694334
18121,Parke County,Indiana,IN,-87.20340353,39.77077225
18123,Perry County,Indiana,IN,-86.6371715,38.08656801
18125,Pike County,Indiana,IN,-87.23812427,38.40076699
18127,Porter County,Indiana,IN,-87.06372601,41.46302657
18129,Posey County,Indiana,IN,-87.87318061,38.0253358
18131,Pulaski County,Indiana,IN,-86.69015149,41.03810214
18133,Putnam County,Indiana,IN,-86.83883563,39.66564697
18135,Randolph County,Indiana,IN,-85.02287572,40.16163234
18137,Ripley County,Indiana,IN,-85.2753726,39.10107116
18139,Rush County,Indiana,IN,-85.46377824,39.61577962
18141,St. Joseph County,Indiana,IN,-86.28689173,41.62110264
18143,Scott County,Indiana,IN,-85.74245426,38.69007967
18145,Shelby County,Indiana,IN,-85.79111393,39.51890479
18147,Spencer County,Indiana,IN,-87.01239219,38.01450096
18149,Starke County,Indiana,IN,-86.64279734,41.27968075
18151,Steuben County,Indiana,IN,-85.00442316,41.65956778
18153,Sullivan County,Indiana,IN,-87.41852672,39.09633897
18155,Switzerland County,Indiana,IN,-85.03427982,38.82755289
18157,Tippecanoe County,Indiana,IN,-86.88580512,40.38677579
18159,Tipton County,Indiana,IN,-86.05278719,40.3076957
18161,Union County,Indiana,IN,-84.93362566,39.63088825
18163,Vanderburgh County,Indiana,IN,-87.59029531,38.0252926
18165,Vermillion County,Indiana,IN,-87.46365263,39.85372582
18167,Vigo County,Indiana,IN,-87.39220183,39.43354092
18169,Wabash County,Indiana,IN,-85.79358247,40.84235108
18171,Warren County,Indiana,IN,-87.3571242,40.34879591
18173,Warrick County,Indiana,IN,-87.27827016,38.09347931
18175,Washington County,Indiana,IN,-86.10001736,38.60358293
18177,Wayne County,Indiana,IN,-85.01986871,39.86793603
18179,Wells County,Indiana,IN,-85.24027452,40.72862393
18181,White County,Indiana,IN,-86.86194904,40.74382621
18183,Whitley County,Indiana,IN,-85.51793125,41.1505195
19001,Adair County,Iowa,IA,-94.47787476,41.33317566
19003,Adams County,Iowa,IA,-94.70908998,41.03166342
19005,Allamakee County,Iowa,IA,-91.37066833,43.29042514
19007,Appanoose County,Iowa,IA,-92.86643699,40.75478894
19009,Audubon County,Iowa,IA,-94.9168789,41.68420482
19011,Benton County,Iowa,IA,-92.05283272,42.08706005
19013,Black Hawk County,Iowa,IA,-92.3043013,42.47406284
19015,Boone County,Iowa,IA,-93.93428621,42.0357686
19017,Bremer County,Iowa,IA,-92.31496048,42.77702904
19019,Buchanan County,Iowa,IA,-91.83057195,42.47355086
19021,Buena Vista County,Iowa,IA,-95.15841587,42.7397871
19023,Butler County,Iowa,IA,-92.78765106,42.73692322
19025,Calhoun County,Iowa,IA,-94.64770758,42.38406338
19027,Carroll County,Iowa,IA,-94.86755816,42.03615034
19029,Cass County,Iowa,IA,-94.93829579,41.33137505
19031,Cedar County,Iowa,IA,-91.11429315,41.77904414
19033,Cerro Gordo County,Iowa,IA,-93.26176722,43.08677829
19035,Cherokee County,Iowa,IA,-95.62711994,42.73619707
19037,Chickasaw County,Iowa,IA,-92.3156881,43.06529251
19039,Clarke County,Iowa,IA,-93.79038144,41.03381109
19041,Clay County,Iowa,IA,-95.1589123,43.09037184
19043,Clayton County,Iowa,IA,-91.32996139,42.84612703
19045,Clinton County,Iowa,IA,-90.52143038,41.90713209
19047,Crawford County,Iowa,IA,-95.38887787,42.0321846
19049,Dallas County,Iowa,IA,-94.04781564,41.68781233
19051,Davis County,Iowa,IA,-92.4023532,40.75697694
19053,Decatur County,Iowa,IA,-93.79175836,40.75194553
19055,Delaware County,Iowa,IA,-91.35566044,42.4740448
